../Instances/CVRP/Golden_1.vrp;1;5941;0.041063
../Instances/CVRP/Golden_1.vrp;1;5869;0.118198
../Instances/CVRP/Golden_1.vrp;1;5845;0.260629
../Instances/CVRP/Golden_1.vrp;1;5827;0.76346
