../Instances/CVRP/Golden_1.vrp;1;6085.01;0.048939
../Instances/CVRP/Golden_1.vrp;1;5869.55;0.089045
../Instances/CVRP/Golden_1.vrp;1;5859.09;0.110617
../Instances/CVRP/Golden_1.vrp;1;5835.31;0.127661
../Instances/CVRP/Golden_1.vrp;1;5819.67;0.309222
../Instances/CVRP/Golden_1.vrp;1;5793.21;0.613327
